Landslide_ID,Camp_name,Latitude,Longitude,Elevation (m),Date_of_movement,General_slope (degree),Slided_slope (degree),Width (m),Length_prev (m),Length_after (m),Depth (m),Material,Movement_type,State,Distribution,Style,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred
748,,2342505.538838605,411442.4799672847,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0
749,,2342336.843027784,411150.4588231872,,,,,,,,,,,,,,7.710346288092316,7.792308403915952,7.895872255467414,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.100069046020508,161.0,0
750,,2342649.8708272167,411420.96236422786,,,,,,,,,,,,,,6.515369705920962,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0
751,,2342436.0212596175,411429.3748057762,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0
752,,2342082.7325043506,411263.5035957972,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.069980621337892,161.0,0
753,,2342173.7488678,411572.4138403912,,,,,,,,,,,,,,7.84442844668738,7.926390562511016,8.02995439842391,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.220863342285156,161.0,0
754,,2343643.511728121,411512.02869944373,,,,,,,,,,,,,,7.949899589342624,8.032164934502864,8.136061562862473,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.050035476684567,161.0,0
755,,2343158.8644198216,411887.65004034503,,,,,,,,,,,,,,6.339278468367474,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0
756,,2343444.4494394334,411450.6008343533,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.07076072692871,161.0,0
757,,2342974.4408351593,411664.1280187357,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0
758,,2342815.8347453144,411519.6464680448,,,,,,,,,,,,,,6.737218464138196,7.65168950177488,7.755253354834974,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.90773582458496,161.0,0
759,,2343898.015356272,411358.59354237845,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.550390243530277,161.0,0
760,,2343728.997635736,411726.9109736431,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,161.0,0
761,,2343497.362752592,411570.5136443444,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.283042907714844,161.0,0
762,,2343598.1488363245,411674.3147354727,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.07076072692871,161.0,0
763,,2343725.681647878,411553.3449801239,,,,,,,,,,,,,,6.63814568502026,6.7204110301805,6.824307652596592,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,161.0,0
764,,2343175.823669838,411311.7997199252,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,161.0,0
765,,2343360.8911428396,411222.1603652056,,,,,,,,,,,,,,7.726281846784386,7.808547191944626,7.912443814351014,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.533902168273926,161.0,0
766,,2343407.06048561,411321.2560531519,,,,,,,,,,,,,,8.215062642907847,8.29732798806809,8.401224608992822,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.716872215270996,161.0,0
767,,2343258.448326341,411176.7013562052,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.363073348999023,161.0,0
768,,2343329.1931151333,411524.026465486,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0
769,,2343509.626889593,411822.2561189271,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,161.0,0
770,,2343275.287696354,411653.8250038249,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0
771,,2343304.4134284207,411902.54232313577,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
772,,2343193.7893946394,411766.9311301121,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
773,,2343232.970856768,411710.7768620038,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0
774,,2343077.728798434,411557.0589562304,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,161.0,0
775,,2343080.220270172,411664.2014463625,,,,,,,,,,,,,,6.737218464138196,6.722270579855092,6.825834415767984,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0
776,,2343010.9434462367,411730.0158621346,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0
777,,2343007.450479864,411883.3707768473,,,,,,,,,,,,,,6.816399701584942,6.89836181740858,7.001925642395684,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.19155406951904,371.0,0
778,,2343010.999807249,411780.17964201834,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0
779,,2342905.511180116,411172.16795403714,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.762659072875977,161.0,0
780,,2342942.231463651,411236.4224494632,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
781,,2343122.4166833414,411365.4820762544,,,,,,,,,,,,,,6.339278468367474,7.891062588142622,7.994626425639258,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.283039093017578,161.0,0
782,,2342996.803087644,411319.68882021296,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0
783,,2342812.3380184555,411430.9944260824,,,,,,,,,,,,,,6.339278468367474,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
784,,2344829.885214233,412090.98091090086,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
785,,2344078.1104645436,411457.3462081644,,,,,,,,,,,,,,7.036085713044272,6.595472304323296,6.69936893768308,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.07076072692871,161.0,0
786,,2344758.633979525,411231.2444027623,,,,,,,,,,,,,,6.990328228217516,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.12079620361328,767.0,0
787,,2345174.4013283076,411861.3697520896,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
788,,2344530.521241552,411926.39895425807,,,,,,,,,,,,,,7.43618845815316,7.518150573976798,7.62171443181494,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.333073616027832,459.0,0
789,,2344715.241556483,411692.57061925496,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,459.0,0
790,,2344430.637656375,411192.7631439527,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.741947174072266,767.0,0
791,,2344893.446153332,412022.94091234537,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0
792,,2344550.999812504,411401.12333956896,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,459.0,0
793,,2344749.1979601444,411277.8316286137,,,,,,,,,,,,,,7.11526695049102,7.19753229565126,7.301428929011042,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.141521453857415,767.0,0
794,,2344511.3791664736,411017.27544287225,,,,,,,,,,,,,,7.182213733978148,7.264479079138388,7.368375706244634,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,767.0,0
795,,2344637.5501696854,410745.8211014572,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,26.0,767.0,0
796,,2344512.342573675,410770.9351799708,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,30.0,767.0,0
797,,2344275.962265531,411375.3492928543,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,767.0,0
798,,2344256.899017357,410836.2079524151,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,26.0,161.0,0
799,,2344328.704479704,410753.613325445,,,,,,,,,,,,,,7.11526695049102,7.19753229565126,7.301428929011042,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,0
800,,2344147.001322864,411076.21700047253,,,,,,,,,,,,,,7.182213770839052,7.264479115999292,7.368375743435696,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.07076072692871,161.0,0
801,,2344349.610483836,411047.73188370746,,,,,,,,,,,,,,6.638145717273552,6.72041106243379,6.824307685138774,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,0
802,,2344086.450428536,410678.1030879706,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,161.0,0
803,,2343684.161306437,411055.1299718277,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,161.0,0
804,,2343680.929722624,411258.20387426007,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,161.0,0
805,,2344036.296280235,411191.41549533926,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
806,,2344598.5906717815,411666.9547862343,,,,,,,,,,,,,,6.63814568502026,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,459.0,0
807,,2344656.703867099,411585.8127475642,,,,,,,,,,,,,,6.036085725945588,6.41938106676981,6.523277689474792,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,459.0,0
808,,2344304.796398626,411514.4134201332,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,459.0,0
809,,2344356.8848953694,411610.3921532775,,,,,,,,,,,,,,6.33711572160957,6.118351071105828,6.22224769381081,2.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,459.0,0
810,,2344560.1824457766,411654.5353720703,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,459.0,0
811,,2344882.8978191596,411954.6827966661,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0
812,,2345171.222578099,411785.4922998583,,,,,,,,,,,,,,6.814236954827038,6.896502299987278,7.125337648260574,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.170828819274902,767.0,0
813,,2345016.7976614074,411728.96126271016,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
814,,2344930.8368387143,411584.48579194467,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.533211708068848,767.0,0
815,,2344780.0102775143,411962.5541849188,,,,,,,,,,,,,,6.816399701584942,6.89836181740858,7.001925642395684,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0
816,,2344772.426322273,411996.1319888345,,,,,,,,,,,,,,6.737218464138196,6.819180579961832,6.922744422290446,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.07076072692871,459.0,0
817,,2344594.6979038976,412107.1853086074,,,,,,,,,,,,,,7.117429697248924,7.19939181307256,7.302955638059666,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,459.0,0
818,,2344702.992424909,412397.8888410595,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.54179573059082,459.0,0
819,,2344705.674000976,412319.4370630368,,,,,,,,,,,,,,7.515369697320084,7.59733181314372,7.700895664026628,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.583246231079102,459.0,0
820,,2344843.692998212,412172.6080870369,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0
821,,2344993.3477634895,411752.0246886053,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
822,,2345191.857869857,412192.4635085695,,,,,,,,,,,,,,6.737218464138196,7.844486452042392,7.948050315455514,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.19155406951904,767.0,0
823,,2345206.198429104,412009.17400963296,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.241588592529297,767.0,0
824,,2345133.936049917,411998.4014684187,,,,,,,,,,,,,,6.737218464138196,6.819180579961832,6.922744422290446,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
825,,2345119.073470641,412073.68118447834,,,,,,,,,,,,,,6.515369705920962,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
826,,2344976.447006277,411929.3325194233,,,,,,,,,,,,,,6.816399701584942,6.89836181740858,7.001925642395684,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0
827,,2345145.280221535,411915.22248197766,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0
828,,2345031.5692572566,412196.214519906,,,,,,,,,,,,,,6.883346485072072,7.852604322069638,7.9561681614433,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.441726684570312,767.0,0
829,,2345048.4237813912,412024.065078244,,,,,,,,,,,,,,6.883346485072072,6.965308600895708,7.068872432026298,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
830,,2344882.370444793,412164.8189536819,,,,,,,,,,,,,,6.038248472703492,6.965308600895708,7.068872432026298,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0
831,,2344872.426280835,412054.45308129664,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
832,,2344738.9759403784,410888.71230622526,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
833,,2343848.5251527056,411181.8519115424,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,161.0,0
834,,2343863.5220499574,410969.3618260477,,,,,,,,,,,,,,7.451059049106182,7.533324394266424,7.637221024258916,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.471044540405273,161.0,0
835,,2345935.120190675,412917.52818174567,,,,,,,,,,,,,,6.816399701584942,6.89836181740858,7.001925642395684,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.39169216156006,778.0,0
836,,2345819.590682444,412972.5254768281,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0
837,,2343209.458959148,410270.02592883,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,161.0,0
838,,2343624.866202356,410294.1792221669,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.341663360595703,161.0,0
839,,2344238.364300211,410288.53406714194,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,0
840,,2344345.402603917,409877.2515165464,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,161.0,0
841,,2343954.005076616,409865.3244017448,,,,,,,,,,,,,,6.33711572160957,6.118351071105828,6.22224769381081,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,28.0,472.0,0
842,,2344102.5294205407,409758.1540570757,,,,,,,,,,,,,,7.291358195211904,7.373623540372144,7.47752015914034,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,488.0,0
843,,2344008.182809111,410409.3197421727,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.07076072692871,161.0,0
844,,2343536.644702709,410211.99750323576,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.20014190673828,161.0,0
845,,2344130.052448692,410366.10853180574,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
