fid,fid_new1,fclass,name,maxspeed,length,combined_id_min,combined_id_max,DN_mean,time_needed (min)
"7216","7216",path,,"10","28.9388737606877","27537","54687","6.5","0.173633242564126"
"7218","7218",path,,"10","20.0174521349873","27425","6733","6.5","0.120104712809924"
"7219","7219",path,,"10","20.5984971185356","27425","27544","7","0.123590982711214"
"7220","7220",track,,"10","34.254742287203","27548","50721","6.5","0.205528453723218"
"7221","7221",track,,"10","4.05617838482859","1649","27548","7","0.0243370703089715"
"7222","7222",path,,"10","5.08604165525396","50714","5569","6","0.0305162499315238"
"7223","7223",path,,"10","12.3813804742079","27560","5569","6","0.0742882828452472"
"7224","7224",path,,"10","3.06518753169401","27560","6729","6","0.0183911251901641"
"7225","7225",path,,"10","27.1842309781118","54689","6729","6","0.163105385868671"
"7226","7226",path,,"10","16.6338055247681","27529","54689","6.5","0.0998028331486086"
"7227","7227",path,,"10","5.7216292537456","27529","27621","6","0.0343297755224736"
"7228","7228",path,,"10","5.59056686036725","27577","27621","6","0.0335434011622035"
"7229","7229",path,,"10","18.4628439147777","27577","27584","6.5","0.110777063488666"
"7230","7230",path,,"10","16.8803687339521","1652","27584","7","0.101282212403713"
"7231","7231",path,,"10","51.3307819969378","27585","27589","6.5","0.307984691981627"
"7232","7232",path,,"10","20.8196463672652","27589","52625","6","0.124917878203591"
"7233","7233",path,,"10","6.71801558484697","52621","52625","6","0.0403080935090818"
"7234","7234",path,,"10","7.5013001462638","49521","52621","6","0.0450078008775828"
"7235","7235",path,,"10","7.99915865662652","49521","54661","6","0.0479949519397591"
"7236","7236",path,,"10","12.4137186122021","49525","54661","6","0.0744823116732128"
"7237","7237",path,,"10","9.63951025381594","27613","49525","6","0.0578370615228956"
"7238","7238",path,,"10","14.7464534474509","27423","27613","6","0.0884787206847056"
"7239","7239",path,,"10","10.3328674977983","27423","27621","6","0.0619972049867899"
"7240","7240",path,,"10","88.6046303356105","27624","27641","6.5","0.531627782013663"
"7241","7241",path,,"10","88.2672747375963","27637","27641","6.5","0.529603648425578"
"7242","7242",path,,"10","214.464545324691","27637",CXB-216_A125 _05,"6","1.28678727194814"
"7243","7243",path,,"10","214.464545324691","21419",CXB-216_A125 _05,"6","1.28678727194814"
"7245","7245",path,,"10","275.130976418586","27641","27644","7","1.65078585851152"
"7246","7246",path,,"10","30.2625494821604","21419","27644","6","0.181575296892962"
"7247","7247",path,,"10","28.665551386633","27647","27677","7.5","0.171993308319798"
"7248","7248",path,,"10","266.280504940686","27677","62308","6.5","1.59768302964412"
"7249","7249",path,,"10","26.3565141921079","27917","62308","6","0.158139085152647"
"7250","7250",path,,"10","109.63095417416","27344","27917","6","0.657785725044957"
"7251","7251",path,,"10","4.48695779994737","27913","62348","7","0.0269217467996842"
"7252","7252",path,,"10","4.70510666618344","27909","27913","7","0.0282306399971006"
"7253","7253",path,,"10","42.8202434621734","27679","27909","7","0.25692146077304"
"7254","7254",path,,"10","50.4796769220019","27677","27679","7","0.302878061532012"
"7256","7256",path,,"10","19.7901061936438","1660","27701","6.5","0.118740637161863"
"7257","7257",path,,"10","26.4706619156606","27705","27721","6","0.158823971493964"
"7258","7258",path,,"10","16.2928091907018","1657","27717","6","0.0977568551442108"
"7259","7259",path,,"10","5.1010639198527","27701","27717","6","0.0306063835191162"
"7260","7260",path,,"10","28.0455594983198","27701","27705","6","0.168273356989919"
"7261","7261",path,,"10","5.75743489928175","27589","27705","6","0.0345446093956905"
"7262","7262",path,,"10","31.737361121536","27577","27739","6","0.190424166729216"
"7263","7263",path,,"10","31.8536917822443","27412","54661","6","0.191122150693466"
"7264","7264",path,,"10","20.8532807846722","27717","27721","6","0.125119684708033"
"7265","7265",path,,"10","5.88272660568748","27721","52628","6","0.0352963596341249"
"7266","7266",path,,"10","4.89934897170207","52624","52628","6","0.0293960938302124"
"7267","7267",path,,"10","5.74254974244869","52624","54664","6","0.0344552984546921"
"7268","7268",path,,"10","9.44682867416199","27739","54664","6","0.0566809720449719"
"7269","7269",path,,"10","27.5468091455311","27584","27739","6.5","0.165280854873187"
"7271","7271",path,,"10","40.6489499365449","27405","27613","6.5","0.243893699619269"
"7272","7272",path,,"10","26.2737181689319","27428","6738","6","0.157642309013591"
"7273","7273",path,,"10","19.0308952327205","27402","27428","6","0.114185371396323"
"7274","7274",path,,"10","12.0400621477675","27560","5566","6","0.0722403728866052"
"7275","7275",path,,"10","6.2014792120557","1649","27765","7","0.0372088752723342"
"7276","7276",path,,"10","16.2120976690081","27537","27765","6.5","0.0972725860140486"
"7277","7277",path,,"10","5.60095255154513","27424","27544","7","0.0336057153092708"
"7279","7279",path,,"10","30.3891448619555","10869","27773","6","0.182334869171733"
"7281","7281",path,,"10","18.453238052475","10877","27789","6","0.11071942831485"
"7282","7282",path,,"10","40.3990714341547","27780","54889","6","0.242394428604928"
"7283","7283",path,,"10","36.9465972804515","27789","54889","6","0.221679583682709"
"7284","7284",path,,"10","5.88508631027566","27773","27789","6","0.035310517861654"
"7285","7285",path,,"10","17.9446900359952","18549","8080","7.5","0.107668140215971"
"7286","7286",path,,"10","17.3666784394692","27796","27883","6.5","0.104200070636815"
"7287","7287",path,,"10","27.531698954365","27797","27798","7.5","0.16519019372619"
"7288","7288",path,,"10","178.323748389061","62330","62349","6.666667","1.06994249033437"
"7289","7289",path,,"10","96.4779225703684","62319","62349","6.5","0.57886753542221"
"7290","7290",path,,"10","40.1916406014689","62312","62319","6.5","0.241149843608813"
"7292","7292",path,,"10","167.59561638153","62325",CXB-216_B126 _03,"7","1.00557369828918"
"7293","7293",path,,"10","167.59561638153","62352",CXB-216_B126 _03,"6.5","1.00557369828918"
"7294","7294",path,,"10","111.966562408847","27821","62352","6.5","0.671799374453084"
"7295","7295",path,,"10","66.7264583971417","27821","63124","6","0.40035875038285"
"7296","7296",path,,"10","25.1984165563048","27833","63124","6","0.151190499337829"
"7297","7297",path,,"10","80.030990284383","27797","27833","6.5","0.480185941706298"
"7300","7300",path,,"10","73.2875924760812","27837","27842","6.5","0.439725554856487"
"7301","7301",path,,"10","85.0092073252406","27842","27863","7","0.510055243951444"
"7302","7302",path,,"10","5.1553722399103","27849","27863","8","0.0309322334394618"
"7303","7303",path,,"10","79.5878981522038","27849","56073","7.25","0.477527388913223"
"7304","7304",path,,"10","79.2609086991306","27860","56073","7","0.475565452194784"
"7305","7305",path,,"10","120.648846135655","27860","27861","7","0.723893076813932"
"7306","7306",path,,"10","30.8504537239454","27863","63140","7","0.185102722343673"
"7307","7307",path,,"10","26.2475147885619","63130","63140","6.5","0.157485088731371"
"7308","7308",path,,"10","12.1229260635818","63113","63133","7","0.0727375563814906"
"7309","7309",path,,"10","15.2790872384724","27876","63133","6.5","0.0916745234308342"
"7310","7310",path,,"10","60.792368802882","27876","63135","7","0.364754212817292"
"7311","7311",path,,"10","2.92188059926992","63121","63135","6","0.0175312835956195"
"7312","7312",path,,"10","2.11544186829768","27883","63141","7","0.0126926512097861"
"7313","7313",path,,"10","35.2454052873845","27893","63141","7","0.211472431724307"
"7314","7314",path,,"10","36.981619557268","27849","27893","7","0.221889717343608"
"7315","7315",path,,"10","182.574051183785","27893","63143","6.75","1.09544430710271"
"7316","7316",path,,"10","98.1044353313201","62315","63120","6.5","0.58862661198792"
"7317","7317",path,,"10","119.03379977063","62315","62324","6.5","0.714202798623781"
"7319","7319",path,,"10","4.7576654854444","27909","27913","7","0.0285459929126664"
"7320","7320",path,,"10","10.2135272282614","27913","62340","6.5","0.0612811633695682"
"7321","7321",path,,"10","75.31239801118","27917","62313","6","0.45187438806708"
"7322","7322",path,,"10","187.501151094957","27337","27928","6.5","1.12500690656974"
"7323","7323",path,,"10","28.272361221081","27928","27968","6","0.169634167326486"
"7324","7324",path,,"10","7.13812302118174","27933","27968","6.5","0.0428287381270905"
"7325","7325",path,,"10","40.771762148505","27933","28020","7","0.24463057289103"
"7326","7326",path,,"10","35.506436259961","28020","2819","6.5","0.213038617559766"
"7327","7327",path,,"10","32.2143132138043","27928","27933","6.5","0.193285879282826"
"7328","7328",path,,"10","70.2339687760989","27928","62317","6.5","0.421403812656593"
"7329","7329",path,,"10","26.5661810257766","27969","62317","7","0.15939708615466"
"7330","7330",path,,"10","45.1770639346429","27969","27993","6.5","0.271062383607858"
"7331","7331",path,,"10","17.4632118245242","27968","27993","6","0.104779270947145"
"7332","7332",path,,"10","42.1639514142514","27969","27993","6.5","0.252983708485509"
"7333","7333",path,,"10","186.83773023928","27975","60280","6.5","1.12102638143568"
"7334","7334",path,,"10","33.4378815075918","27983","60480","6","0.200627289045551"
"7336","7336",path,,"10","74.6539692825124","27985","60485","6.5","0.447923815695075"
"7337","7337",path,,"10","33.0989166402074","27991","27997","6","0.198593499841244"
"7338","7338",path,,"10","27.0907326033067","27993","27997","6","0.16254439561984"
"7339","7339",path,,"10","10.0400158647734","27997","27999","6","0.0602400951886401"
"7340","7340",path,,"10","49.5845099838438","27999","28010","6","0.297507059903063"
"7341","7341",path,,"10","26.1486575889979","28010","28017","6","0.156891945533987"
"7342","7342",path,,"10","19.8200102822451","28017","2820","6.5","0.11892006169347"
"7343","7343",path,,"10","27.8687986370356","28017","2816","6.5","0.167212791822214"
"7344","7344",path,,"10","25.9958213930454","28020","28029","7","0.155974928358273"
"7345","7345",path,,"10","39.4640965997394","27999","28029","6.5","0.236784579598436"
"7346","7346",path,,"10","36.454165424701","27991","27999","6","0.218724992548206"
"7347","7347",path,,"10","24.8844683699762","27991","28037","6","0.149306810219857"
"7348","7348",path,,"10","14.0790279731489","27968","28029","6.5","0.0844741678388936"
"7349","7349",path,,"10","23.8973150106035","28010","28029","6.5","0.143383890063621"
"7350","7350",path,,"10","2.88187340117524","28052","5496","7","0.0172912404070514"
"7351","7351",path,,"10","3.9427644599737","28060","28357","7","0.0236565867598422"
"7352","7352",path,,"10","20.2125479137839","28059","28060","7","0.121275287482703"
"7353","7353",path,,"10","31.0975425729066","4948","61443","6","0.18658525543744"
"7354","7354",path,,"10","44.2403230765535","5497","61443","7.333333","0.265441938459321"
"7355","7355",path,,"10","8.24466373205264","54781","5501","9","0.0494679823923159"
"7356","7356",path,,"10","37.4736929085007","5501","61445","8","0.224842157451004"
"7357","7357",path,,"10","98.6717128915697","27476","61445","6.666667","0.592030277349418"
"7358","7358",path,,"10","19.0417454730847","28084","28087","7","0.114250472838508"
"7359","7359",path,,"10","22.3058038022394","27468","28087","8","0.133834822813437"
"7360","7360",path,,"10","23.4892937250189","28091","4908","6","0.140935762350113"
"7361","7361",path,,"10","34.8556288909007","28101","4908","6","0.209133773345404"
"7362","7362",path,,"10","17.9749784352857","28101","28341","6.5","0.107849870611714"
"7363","7363",path,,"10","28.1700308845242","28112","28341","6.5","0.169020185307145"
"7364","7364",path,,"10","21.9978344035644","28112","28113","7","0.131987006421387"
"7365","7365",path,,"10","21.3675237980624","28113","28121","7","0.128205142788375"
"7366","7366",path,,"10","16.1455932436994","28121","28124","6.5","0.0968735594621965"
"7368","7368",track,,"10","57.4757083850473","28125","28127","6.5","0.344854250310284"
"7369","7369",track,,"10","4.50576168298115","28125","58228","6","0.0270345700978869"
"7370","7370",track,,"10","8.28042021548101","28133","58228","6","0.049682521292886"
"7371","7371",path,,"10","49.2441926646071","18301","18532","7.5","0.295465155987643"
"7372","7372",path,,"10","21.1555528464725","18301","28156","8","0.126933317078835"
"7373","7373",path,,"10","3.60223011801371","28156","28164","8","0.0216133807080822"
"7374","7374",path,,"10","68.9595863110392","28153","28164","7.5","0.413757517866235"
"7375","7375",path,,"10","10.1869013528666","28153","8081","7","0.0611214081171995"
"7376","7376",path,,"10","21.6799705467342","28156","28172","7.5","0.130079823280405"
"7377","7377",path,,"10","9.60789309591421","18536","28172","7","0.0576473585754853"
"7378","7378",path,,"10","8.87437337743069","28164","28176","7.5","0.0532462402645841"
"7379","7379",path,,"10","11.194872390256","28176","54875","7.5","0.0671692343415361"
"7380","7380",path,,"10","9.59271239664668","28172","54875","7.5","0.0575562743798801"
"7381","7381",path,,"10","23.483740268078","28176","54877","7.5","0.140902441608468"
"7383","7383",path,,"10","45.9391513020934","13468","54960","6.5","0.27563490781256"
"7384","7384",path,,"10","15.8091884878215","13465","28188","6","0.0948551309269289"
"7385","7385",path,,"10","25.3329690344553","13220","28188","6","0.151997814206732"
"7386","7386",path,,"10","9.64803192855752","13461","28188","6","0.0578881915713451"
"7387","7387",path,,"10","82.4944460238751","13457","22061","6","0.49496667614325"
"7388","7388",path,,"10","12.2493082398085","11193","22101","6.5","0.0734958494388509"
"7389","7389",path,,"10","26.3791973205588","13449","22101","6","0.158275183923353"
"7390","7390",path,,"10","27.5494764528445","11185","13445","7","0.165296858717067"
"7392","7392",path,,"10","76.359193322886","28216","54961","7","0.458155159937316"
"7393","7393",path,,"10","34.3458829034736","11177","54961","7.5","0.206075297420842"
"7394","7394",path,,"10","20.1128730637127","28237","54652","6","0.120677238382276"
"7395","7395",path,,"10","50.3532372989626","10841","54653","6","0.302119423793775"
"7396","7396",path,,"10","22.2520901199994","28237","54653","6","0.133512540719996"
"7397","7397",path,,"10","26.7247946412613","28236","28237","6.5","0.160348767847568"
"7398","7398",path,,"10","38.6920664409683","20460","61449","6.5","0.23215239864581"
"7399","7399",path,,"10","23.0839618782286","61449",CXB-211_D063 _05,"7","0.138503771269372"
"7400","7400",path,,"10","23.0839618782286","54647",CXB-211_D063 _05,"7","0.138503771269372"
"7401","7401",path,,"10","48.8212085250654","54643","54647","6.5","0.292927251150392"
"7402","7402",path,,"10","42.539794254288","10861","28260","6.5","0.255238765525728"
"7404","7404",path,,"10","32.3996909364909","28272","54643","6","0.194398145618945"
"7405","7405",path,,"10","15.8857705767185","28272","28659","6.5","0.0953146234603109"
"7407","7407",path,,"10","31.5091937521454","28272","28525","6.5","0.189055162512872"
"7408","7408",path,,"10","18.3541298845497","28525","28533","7","0.110124779307298"
