roadID,node1,node2,node1_Xcoord,node1_Ycoord,node2_Xcoord,node2_Ycoord,DN_mean,length,isHealthcare1,isHealthcare2
265,1005,46680,21.20557,92.164372,21.205479,92.164182,7.0,23.681,False,False
266,1009,1012,21.2055,92.164817,21.205525,92.165068,6.5,26.146,False,False
267,1012,977,21.205525,92.165068,21.205349,92.165341,6.5,39.265,False,False
268,50071,977,21.205224,92.165506,21.205349,92.165341,6.5,22.123,False,False
269,1021,59881,21.206043,92.164232,21.20594,92.164466,7.0,26.904,False,False
270,59733,59881,21.205907,92.164562,21.20594,92.164466,7.0,10.616,False,False
271,1033,59733,21.20591,92.164699,21.205907,92.164562,7.0,14.238,False,False
272,1033,980,21.20591,92.164699,21.206228,92.164968,6.5,49.738,False,False
273,1037,64096,21.209057,92.163349,21.208911,92.163373,7.0,70.574,False,True
274,54120,64096,21.208427,92.163439,21.208911,92.163373,7.5,70.574,False,True
275,54120,59507,21.208427,92.163439,21.208204,92.163496,7.5,25.658,False,False
276,1049,59507,21.208136,92.163552,21.208204,92.163496,8.0,9.494,False,False
277,1049,1053,21.208136,92.163552,21.208005,92.163678,7.5,19.649,False,False
278,1053,54472,21.208005,92.163678,21.20793,92.163766,7.0,12.5,False,False
279,50087,54472,21.207768,92.163922,21.20793,92.163766,7.0,24.188,False,False
280,50087,50095,21.207768,92.163922,21.207744,92.164195,7.0,28.481,False,False
281,1072,50095,21.207748,92.164263,21.207744,92.164195,7.0,7.124,False,False
282,1072,1073,21.207748,92.164263,21.207809,92.164448,7.0,24.214,False,False
283,1073,64096,21.207809,92.164448,21.207656,92.164567,6.5,32.897,False,True
284,50073,64096,21.207565,92.16457,21.207656,92.164567,6.0,32.897,False,True
285,49192,50073,21.207423,92.1646,21.207565,92.16457,6.5,16.096,False,False
286,1089,49192,21.207087,92.16456,21.207423,92.1646,6.5,47.52,False,False
287,1089,59557,21.207087,92.16456,21.206854,92.164462,6.0,30.905,False,False
288,1097,59557,21.206727,92.16442,21.206854,92.164462,6.0,14.659,False,False
289,1097,59823,21.206727,92.16442,21.206612,92.16429,6.0,18.622,False,False
290,59823,59841,21.206612,92.16429,21.206534,92.164232,6.0,10.613,False,False
291,59841,912,21.206534,92.164232,21.206372,92.164055,6.0,26.751,False,False
292,1112,912,21.206249,92.164023,21.206372,92.164055,6.0,14.063,False,False
293,1112,52521,21.206249,92.164023,21.206062,92.163783,6.0,35.311,False,False
294,1117,64096,21.2066,92.165031,21.206972,92.165037,6.0,42.859,False,True
295,1124,64096,21.206985,92.165039,21.206972,92.165037,6.0,42.859,False,True
296,1124,49187,21.206985,92.165039,21.2075,92.165088,6.0,58.232,False,False
297,1134,2553,21.213855,92.156344,21.21407,92.156258,6.0,25.386,False,False
298,1134,1138,21.213855,92.156344,21.21383,92.156353,6.0,2.932,False,False
299,1138,1141,21.21383,92.156353,21.213587,92.156452,6.0,28.812,False,False
300,1141,1145,21.213587,92.156452,21.213394,92.156665,6.0,31.407,False,False
301,1145,1149,21.213394,92.156665,21.213246,92.156877,6.5,27.414,False,False
302,1148,1149,21.213111,92.157354,21.213246,92.156877,6.5,53.828,False,False
303,1148,1157,21.213111,92.157354,21.213109,92.157432,6.0,8.08,False,False
304,1157,1162,21.213109,92.157432,21.213079,92.157634,6.0,21.191,False,False
305,1162,1165,21.213079,92.157634,21.21275,92.157923,6.0,51.085,False,False
306,1165,52529,21.21275,92.157923,21.212633,92.157939,6.0,13.049,False,False
307,52529,64096,21.212633,92.157939,21.211924,92.157853,6.5,117.111,False,True
308,1172,64096,21.211599,92.157791,21.211924,92.157853,6.5,117.111,False,True
309,1172,1180,21.211599,92.157791,21.211108,92.157817,6.5,54.422,False,False
310,1180,1181,21.211108,92.157817,21.210815,92.157805,6.0,32.582,False,False
311,1181,1183,21.210815,92.157805,21.21037,92.158017,6.0,58.928,False,False
312,1185,1187,21.203859,92.166182,21.204656,92.166864,6.5,127.07,False,False
313,1189,64096,21.204692,92.166033,21.204743,92.165972,6.0,47.687,False,True
314,50061,64096,21.205039,92.165779,21.204743,92.165972,6.0,47.687,False,True
315,50061,745,21.205039,92.165779,21.205202,92.165655,6.0,23.343,False,False
316,1206,2873,21.195292,92.162907,21.195117,92.163007,6.0,22.032,False,False
317,1206,1209,21.195292,92.162907,21.195367,92.162883,6.0,8.686,False,False
318,1209,54409,21.195367,92.162883,21.195374,92.162849,6.0,3.597,False,False
319,49329,54409,21.195632,92.16244,21.195374,92.162849,6.0,56.998,False,False
320,1223,50563,21.192667,92.165998,21.193423,92.165642,6.666667,98.353,False,False
321,1223,3036,21.192667,92.165998,21.192824,92.166668,7.5,71.946,False,False
322,1227,3039,21.193329,92.16757,21.192655,92.167343,7.333333,78.431,False,False
323,1232,3039,21.192425,92.166641,21.192655,92.167343,6.5,109.085,False,False
324,1237,3060,21.193431,92.165086,21.193484,92.164816,6.0,29.144,False,False
325,1237,58225,21.193431,92.165086,21.193377,92.165251,6.5,18.091,False,False
326,50563,58225,21.193423,92.165642,21.193377,92.165251,7.0,42.063,False,False
327,1245,1246,21.190971,92.160496,21.190602,92.160808,6.5,54.957,False,False
328,1245,1251,21.190971,92.160496,21.191162,92.160339,7.0,26.645,False,False
329,1260,3077,21.190481,92.162242,21.190887,92.162276,6.0,45.188,False,False
330,1260,1264,21.190481,92.162242,21.190389,92.162168,6.0,12.811,False,False
331,1264,1265,21.190389,92.162168,21.190331,92.162023,6.0,16.377,False,False
332,1265,1272,21.190331,92.162023,21.190356,92.161797,6.5,23.602,False,False
333,1272,1276,21.190356,92.161797,21.190395,92.161545,6.5,26.535,False,False
334,1276,3729,21.190395,92.161545,21.190438,92.161298,6.0,26.09,False,False
335,3729,50593,21.190438,92.161298,21.190456,92.161208,6.0,9.522,False,False
336,1285,50589,21.190352,92.165371,21.189963,92.16569,6.0,62.169,False,False
337,1285,1292,21.190352,92.165371,21.19024,92.165106,6.0,32.71,False,False
338,1292,1296,21.19024,92.165106,21.190385,92.164663,6.5,48.858,False,False
339,1296,1300,21.190385,92.164663,21.190526,92.163967,7.0,74.554,False,False
340,1300,1304,21.190526,92.163967,21.190635,92.163754,6.5,25.199,False,False
341,1304,1309,21.190635,92.163754,21.190904,92.163167,7.0,68.416,False,False
342,1309,3077,21.190904,92.163167,21.190887,92.162276,7.0,92.531,False,False
343,1311,1537,21.202747,92.158264,21.202961,92.1582,6.0,24.692,False,False
344,1311,1321,21.202747,92.158264,21.202625,92.158352,6.0,16.386,False,False
345,1320,1321,21.202503,92.158472,21.202625,92.158352,6.0,36.889,False,False
346,1320,1324,21.202503,92.158472,21.202399,92.158594,6.0,36.889,False,False
348,1329,1332,21.203804,92.16351,21.203708,92.16368,7.0,21.143,False,False
349,1332,54673,21.203708,92.16368,21.20358,92.163779,7.5,17.632,False,False
350,1338,54673,21.203493,92.163824,21.20358,92.163779,8.0,10.772,False,False
352,1341,49976,21.203808,92.161117,21.20378,92.161146,6.0,4.38,False,False
353,1348,46727,21.205033,92.162301,21.205252,92.162198,6.0,26.562,False,False
354,46727,49265,21.205252,92.162198,21.205415,92.162719,6.5,59.081,False,False
355,49265,59863,21.205415,92.162719,21.205411,92.162874,6.0,16.154,False,False
356,1364,59863,21.20538,92.16303,21.205411,92.162874,6.0,18.816,False,False
357,1364,49260,21.20538,92.16303,21.205313,92.163056,6.0,8.079,False,False
358,1372,49260,21.205148,92.16307,21.205313,92.163056,6.0,18.29,False,False
359,1372,1373,21.205148,92.16307,21.204683,92.162966,6.0,62.805,False,False
360,1373,1381,21.204683,92.162966,21.204625,92.16288,6.0,10.968,False,False
361,1381,49942,21.204625,92.16288,21.20461,92.162812,6.0,7.208,False,False
362,1385,848,21.206712,92.162779,21.206659,92.162654,7.0,14.262,False,False
363,844,848,21.206607,92.162434,21.206659,92.162654,7.0,23.58,False,False
364,52469,844,21.206576,92.162301,21.206607,92.162434,7.0,14.265,False,False
365,1400,52469,21.20643,92.162294,21.206576,92.162301,7.0,16.217,False,False
366,1400,1405,21.20643,92.162294,21.206365,92.162142,7.0,17.435,False,False
367,1405,54547,21.206365,92.162142,21.206421,92.162052,7.5,11.209,False,False
368,52481,54547,21.206653,92.161638,21.206421,92.162052,7.0,63.95,False,False
369,52481,908,21.206653,92.161638,21.20674,92.161638,6.0,9.931,False,False
371,1429,3161,21.204943,92.160396,21.204106,92.160156,7.0,105.339,False,False
372,1429,1432,21.204943,92.160396,21.205632,92.160391,6.5,77.315,False,False
373,1432,1437,21.205632,92.160391,21.205851,92.160362,7.0,25.2,False,False
374,1436,1437,21.206003,92.160448,21.205851,92.160362,7.0,19.778,False,False
375,1436,1439,21.206003,92.160448,21.206291,92.160492,7.5,35.333,False,False
376,1439,1449,21.206291,92.160492,21.206744,92.160333,7.0,54.419,False,False
377,1448,1449,21.206994,92.160547,21.206744,92.160333,7.0,38.137,False,False
378,51600,51601,21.203164,92.154744,21.203126,92.154709,6.0,5.603,False,False
379,1461,51601,21.202949,92.154672,21.203126,92.154709,6.0,20.942,False,False
380,1461,51605,21.202949,92.154672,21.202796,92.154719,6.0,17.777,False,False
381,51605,51608,21.202796,92.154719,21.202582,92.154823,6.0,25.972,False,False
382,1468,51608,21.202445,92.154875,21.202582,92.154823,6.0,16.473,False,False
383,1553,64096,21.20304,92.157482,21.203156,92.157303,6.5,57.244,False,True
384,1476,64096,21.203397,92.157102,21.203156,92.157303,6.0,57.244,False,True
385,1476,1480,21.203397,92.157102,21.203483,92.157044,6.0,11.393,False,False
386,1480,1484,21.203483,92.157044,21.20355,92.157005,6.0,8.402,False,False
387,1484,51875,21.20355,92.157005,21.203628,92.156963,6.0,10.091,False,False
388,1493,51875,21.204029,92.156541,21.203628,92.156963,6.0,64.062,False,False
389,1493,1495,21.204029,92.156541,21.204087,92.156273,6.0,29.11,False,False
390,3161,49044,21.204106,92.160156,21.203972,92.159709,6.5,49.224,False,False
391,48373,49044,21.203789,92.159326,21.203972,92.159709,6.5,45.423,False,False
392,1509,48373,21.203705,92.158947,21.203789,92.159326,6.0,40.491,False,False
393,1509,1513,21.203705,92.158947,21.203557,92.158811,6.0,22.141,False,False
394,1513,48977,21.203557,92.158811,21.203401,92.158823,6.0,17.736,False,False
395,1524,48977,21.20315,92.15878,21.203401,92.158823,6.5,29.095,False,False
396,1524,1528,21.20315,92.15878,21.203116,92.158756,6.0,4.505,False,False
397,1528,1529,21.203116,92.158756,21.203068,92.158658,6.0,11.72,False,False
398,1529,48276,21.203068,92.158658,21.203036,92.158476,6.0,19.322,False,False
399,1537,48276,21.202961,92.1582,21.203036,92.158476,6.0,29.901,False,False
400,1537,1545,21.202961,92.1582,21.202965,92.157888,6.0,32.726,False,False
401,1545,1552,21.202965,92.157888,21.203015,92.157749,6.0,15.546,False,False
402,1552,1553,21.203015,92.157749,21.20304,92.157482,6.0,28.181,False,False
403,1553,1557,21.20304,92.157482,21.20299,92.157376,6.0,12.281,False,False
404,1557,1564,21.20299,92.157376,21.202919,92.157256,6.0,14.717,False,False
405,1564,1565,21.202919,92.157256,21.20283,92.157203,6.0,11.572,False,False
406,1565,1567,21.20283,92.157203,21.202649,92.157104,6.0,22.483,False,False
407,1567,1577,21.202649,92.157104,21.202572,92.15707,6.0,9.318,False,False
408,1577,1581,21.202572,92.15707,21.202377,92.156934,6.0,25.866,False,False
409,1581,1587,21.202377,92.156934,21.202314,92.156895,6.0,8.071,False,False
410,1587,1593,21.202314,92.156895,21.202176,92.156825,6.0,16.96,False,False
411,1593,1596,21.202176,92.156825,21.201966,92.156702,6.0,26.881,False,False
412,1596,1602,21.201966,92.156702,21.201817,92.156624,6.0,18.47,False,False
413,1602,1605,21.201817,92.156624,21.201687,92.156586,6.0,14.924,False,False
414,1605,1610,21.201687,92.156586,21.201637,92.156566,6.0,5.874,False,False
415,1610,1614,21.201637,92.156566,21.201596,92.156566,6.0,4.485,False,False
416,1614,1618,21.201596,92.156566,21.201496,92.156564,6.0,11.106,False,False
417,1618,1621,21.201496,92.156564,21.201373,92.156581,6.0,13.752,False,False
418,1621,1626,21.201373,92.156581,21.201241,92.156525,6.0,15.764,False,False
419,1626,1629,21.201241,92.156525,21.201038,92.156459,6.0,23.543,False,False
420,1628,1629,21.201014,92.156451,21.201038,92.156459,6.0,2.766,False,False
421,1628,1637,21.201014,92.156451,21.200898,92.156342,6.0,17.41,False,False
422,1637,1642,21.200898,92.156342,21.200861,92.156289,6.0,6.837,False,False
423,1642,1645,21.200861,92.156289,21.200801,92.156145,6.0,16.349,False,False
424,1644,1645,21.200642,92.156035,21.200801,92.156145,6.0,21.553,False,False
425,1649,1652,21.201454,92.165293,21.201509,92.165381,7.0,12.788,False,False
426,1652,1657,21.201509,92.165381,21.201678,92.165816,6.5,50.126,False,False
427,1657,1660,21.201678,92.165816,21.201696,92.166039,6.5,23.441,False,False
428,1660,64096,21.201696,92.166039,21.201804,92.166204,7.0,30.715,False,True
429,1662,64096,21.20188,92.166244,21.201804,92.166204,6.5,30.715,False,True
430,49448,58401,21.203072,92.166078,21.202968,92.166899,7.0,97.099,False,False
431,1672,49448,21.20315,92.165982,21.203072,92.166078,7.5,13.144,False,False
432,1672,1676,21.20315,92.165982,21.203148,92.165508,7.5,52.561,False,False
433,1676,1681,21.203148,92.165508,21.203094,92.165273,6.5,25.834,False,False
434,1681,1684,21.203094,92.165273,21.203087,92.16497,6.0,32.155,False,False
435,1684,64096,21.203087,92.16497,21.203298,92.164693,6.0,64.574,False,True
436,1688,64096,21.2033,92.164466,21.203298,92.164693,6.0,64.574,False,True
437,1688,52581,21.2033,92.164466,21.203249,92.164283,6.5,19.865,False,False
438,1693,52581,21.203347,92.164005,21.203249,92.164283,7.0,33.924,False,False
439,1695,1697,21.196933,92.170305,21.197454,92.170612,6.0,80.073,False,False
440,1695,1705,21.196933,92.170305,21.19662,92.169997,6.5,78.955,False,False
441,1705,1709,21.19662,92.169997,21.196547,92.169966,6.0,8.744,False,False
442,1709,1714,21.196547,92.169966,21.196298,92.169534,7.0,57.336,False,False
443,1714,1776,21.196298,92.169534,21.196027,92.169267,7.5,42.382,False,False
444,1717,1776,21.194765,92.170988,21.196027,92.169267,6.8,257.479,False,False
445,1720,3412,21.189145,92.157854,21.18954,92.15701,6.5,101.783,False,False
446,1724,50603,21.188484,92.158935,21.188354,92.158867,7.0,16.086,False,False
447,1724,1728,21.188484,92.158935,21.189066,92.158928,6.5,67.822,False,False
448,1728,1732,21.189066,92.158928,21.189094,92.158908,6.5,3.652,False,False
449,1732,1736,21.189094,92.158908,21.189261,92.158538,6.5,44.285,False,False
450,1736,1740,21.189261,92.158538,21.189352,92.158455,6.0,13.377,False,False
451,1740,1744,21.189352,92.158455,21.189461,92.158204,6.5,28.71,False,False
452,1744,1749,21.189461,92.158204,21.189536,92.158065,7.0,16.709,False,False
453,1749,56707,21.189536,92.158065,21.189676,92.157743,7.0,36.871,False,False
454,1756,58325,21.192063,92.160093,21.192446,92.160152,7.0,43.248,False,False
455,1756,1757,21.192063,92.160093,21.191918,92.159977,7.0,21.442,False,False
456,1757,1761,21.191918,92.159977,21.191634,92.159843,7.0,34.709,False,False
457,617,622,21.192663,92.169906,21.192357,92.170288,6.0,75.603,False,False
458,1828,2043,21.192609,92.169775,21.192287,92.169559,6.0,42.052,False,False
459,1773,1785,21.195336,92.167637,21.1948,92.169538,7.142857,223.7,False,False
460,1776,1777,21.196027,92.169267,21.196029,92.169084,7.0,19.122,False,False
461,1777,1780,21.196029,92.169084,21.195998,92.168982,7.0,11.155,False,False
462,1780,1792,21.195998,92.168982,21.196114,92.168859,7.0,19.792,False,False
463,1785,1788,21.1948,92.169538,21.195625,92.168966,7.0,202.547,False,False
464,1788,1792,21.195625,92.168966,21.196114,92.168859,6.5,56.453,False,False
465,1792,3880,21.196114,92.168859,21.1963,92.168866,7.0,20.509,False,False
466,1800,3880,21.196568,92.169014,21.1963,92.168866,7.0,35.128,False,False
468,1820,51337,21.195247,92.165436,21.195497,92.165354,6.5,30.387,False,False
469,51337,51340,21.195497,92.165354,21.195772,92.165529,6.0,47.335,False,False
470,51340,55135,21.195772,92.165529,21.195837,92.166072,6.0,57.051,False,False
472,1820,3854,21.195247,92.165436,21.194929,92.165378,6.5,37.621,False,False
473,1820,64096,21.195247,92.165436,21.195234,92.16575,6.5,32.9,False,True
474,1823,50571,21.194699,92.165532,21.194034,92.16623,6.0,121.004,False,False
475,1827,1837,21.193733,92.16879,21.193691,92.168974,6.0,19.676,False,False
476,1828,1836,21.192609,92.169775,21.192647,92.169611,6.0,17.942,False,False
477,1836,1840,21.192647,92.169611,21.193697,92.16901,6.5,169.986,False,False
478,1837,1840,21.193691,92.168974,21.193697,92.16901,6.0,3.86,False,False
479,1843,55197,21.19395,92.168638,21.194036,92.167874,7.333333,85.183,False,False
481,1849,48409,21.17188,92.155159,21.172339,92.155235,6.5,51.419,False,False
482,1857,48409,21.172841,92.155293,21.172339,92.155235,6.0,55.904,False,False
483,1857,1861,21.172841,92.155293,21.173968,92.155607,7.0,129.623,False,False
484,1861,47765,21.173968,92.155607,21.175054,92.156094,7.0,130.371,False,False
485,1869,47765,21.176132,92.156603,21.175054,92.156094,7.285714,130.576,False,False
486,1869,1876,21.176132,92.156603,21.176317,92.156701,7.0,22.877,False,False
487,1876,2389,21.176317,92.156701,21.177516,92.157189,7.25,142.186,False,False
488,1884,2389,21.178393,92.157415,21.177516,92.157189,7.666667,100.012,False,False
489,1884,1885,21.178393,92.157415,21.179555,92.157375,7.5,130.135,False,False
490,1885,1886,21.179555,92.157375,21.179846,92.157346,6.5,32.322,False,False
491,1886,50629,21.179846,92.157346,21.180055,92.157414,6.0,24.453,False,False
492,1900,50629,21.18165,92.158029,21.180055,92.157414,6.5,200.955,False,False
493,1900,1901,21.18165,92.158029,21.182759,92.158609,7.0,141.803,False,False
494,1901,50617,21.182759,92.158609,21.183334,92.158764,6.5,65.843,False,False
495,2492,50617,21.184175,92.159318,21.183334,92.158764,6.666667,109.757,False,False
496,1916,2492,21.18434,92.159444,21.184175,92.159318,6.0,22.48,False,False
497,1916,1917,21.18434,92.159444,21.184507,92.159586,6.5,23.637,False,False
498,1917,1918,21.184507,92.159586,21.185658,92.160674,7.0,170.812,False,False
499,1918,2046,21.185658,92.160674,21.185822,92.160932,6.5,32.286,False,False
500,1857,48411,21.172841,92.155293,21.173122,92.155102,6.5,37.016,False,False
501,48376,48411,21.174036,92.155175,21.173122,92.155102,6.5,104.702,False,False
502,48376,48377,21.174036,92.155175,21.17461,92.155232,7.5,68.908,False,False
503,48377,48405,21.17461,92.155232,21.174866,92.155061,6.5,39.242,False,False
504,1941,1947,21.184253,92.162413,21.184219,92.162421,6.0,3.868,False,False
505,1947,1948,21.184219,92.162421,21.183371,92.162556,6.5,99.874,False,False
506,1948,1949,21.183371,92.162556,21.183289,92.163054,6.0,52.83,False,False
507,1949,2488,21.183289,92.163054,21.18278,92.163161,6.5,57.694,False,False
508,2468,2488,21.18269,92.164355,21.18278,92.163161,6.5,126.706,False,False
510,1941,51145,21.184253,92.162413,21.184359,92.162425,6.0,11.838,False,False
511,2005,2821,21.186782,92.163942,21.186486,92.163893,7.5,34.995,False,False
512,1976,2821,21.185315,92.163723,21.186486,92.163893,6.5,130.907,False,False
513,1976,1981,21.185315,92.163723,21.185238,92.163671,6.0,10.099,False,False
514,1981,51148,21.185238,92.163671,21.184933,92.162629,6.0,125.921,False,False
515,1985,1988,21.185933,92.161104,21.185994,92.161198,6.5,11.787,False,False
516,1988,1996,21.185994,92.161198,21.186135,92.161742,6.0,59.943,False,False
517,1996,2000,21.186135,92.161742,21.186035,92.16224,6.0,52.884,False,False
518,2000,2004,21.186035,92.16224,21.18639,92.163629,6.5,156.082,False,False
519,2004,2005,21.18639,92.163629,21.186782,92.163942,7.0,54.224,False,False
520,2005,2009,21.186782,92.163942,21.186927,92.16405,8.0,19.481,False,False
521,2009,2012,21.186927,92.16405,21.187725,92.164699,7.5,111.191,False,False
522,2012,573,21.187725,92.164699,21.187795,92.164752,7.0,9.527,False,False
523,2021,573,21.188643,92.165534,21.187795,92.164752,6.666667,124.077,False,False
524,2021,50585,21.188643,92.165534,21.189699,92.166667,6.0,166.118,False,False
525,127,50585,21.189742,92.166712,21.189699,92.166667,6.0,6.618,False,False
526,127,50595,21.189742,92.166712,21.190665,92.168144,7.0,182.718,False,False
527,2041,50595,21.191578,92.169005,21.190665,92.168144,7.0,137.184,False,False
528,2041,3049,21.191578,92.169005,21.192253,92.169537,7.0,93.05,False,False
529,2043,3049,21.192287,92.169559,21.192253,92.169537,6.0,4.422,False,False
530,1985,2046,21.185933,92.161104,21.185822,92.160932,7.0,21.795,False,False
531,2057,2129,21.178199,92.14702,21.178437,92.146765,6.5,37.312,False,False
532,2057,2061,21.178199,92.14702,21.177982,92.147018,7.0,24.005,False,False
533,2061,2065,21.177982,92.147018,21.177784,92.147079,7.0,23.513,False,False
534,2065,2068,21.177784,92.147079,21.177316,92.147674,6.5,83.32,False,False
535,2068,2072,21.177316,92.147674,21.177132,92.14782,6.0,25.44,False,False
536,2072,50527,21.177132,92.14782,21.17791,92.148589,6.5,163.893,False,False
537,2076,2077,21.180057,92.153969,21.179364,92.153522,6.666667,93.507,False,False
538,2077,64096,21.179364,92.153522,21.178912,92.153544,6.5,221.666,False,True
539,2084,64096,21.177975,92.15238,21.178912,92.153544,6.5,221.666,False,True
540,2084,2088,21.177975,92.15238,21.17796,92.152343,7.0,4.243,False,False
541,2088,2092,21.17796,92.152343,21.177898,92.152165,7.333333,19.726,False,False
542,2092,2096,21.177898,92.152165,21.177879,92.152118,7.0,5.22,False,False
543,2096,55053,21.177879,92.152118,21.177751,92.151157,6.5,102.294,False,False
544,2104,55053,21.177754,92.150976,21.177751,92.151157,6.0,18.852,False,False
545,2104,50513,21.177754,92.150976,21.177797,92.150667,6.0,32.941,False,False
546,2109,2112,21.174666,92.147008,21.176714,92.147096,7.25,230.556,False,False
547,2112,2116,21.176714,92.147096,21.177666,92.146866,6.5,108.114,False,False
548,2116,2120,21.177666,92.146866,21.177721,92.146853,7.0,6.25,False,False
549,2120,2125,21.177721,92.146853,21.177889,92.146816,7.0,18.939,False,False
550,2125,2129,21.177889,92.146816,21.178437,92.146765,6.5,62.519,False,False
551,2129,2137,21.178437,92.146765,21.179037,92.146294,6.0,86.12,False,False
552,2137,2140,21.179037,92.146294,21.179524,92.145303,6.5,116.73,False,False
553,2140,45469,21.179524,92.145303,21.179586,92.14516,6.0,16.332,False,False
554,45469,64096,21.179586,92.14516,21.179652,92.145008,6.0,46.673,False,True
555,45515,64096,21.179833,92.144802,21.179652,92.145008,6.5,46.673,False,True
556,2153,45515,21.180181,92.14465,21.179833,92.144802,7.0,44.124,False,False
557,2153,58364,21.180181,92.14465,21.180236,92.144232,7.5,44.164,False,False
558,2157,2161,21.175303,92.144185,21.174672,92.144766,7.0,92.823,False,False
559,2161,2162,21.174672,92.144766,21.174848,92.146132,7.5,145.079,False,False
560,2165,2168,21.177193,92.142738,21.177205,92.143295,7.0,59.174,False,False
561,2168,2172,21.177205,92.143295,21.177576,92.143633,7.0,54.798,False,False
562,2172,2173,21.177576,92.143633,21.177988,92.143335,6.5,68.682,False,False
563,2177,64096,21.173966,92.140088,21.17423,92.13978,6.5,308.211,False,True
564,64096,64096,21.17423,92.13978,21.174937,92.139359,6.5,308.211,True,True
565,2185,64096,21.176355,92.138957,21.174937,92.139359,6.5,308.211,False,True
566,2185,45675,21.176355,92.138957,21.176412,92.138881,6.0,10.082,False,False
567,45675,64096,21.176412,92.138881,21.176466,92.138809,6.0,63.603,False,True
568,64096,64096,21.176687,92.138514,21.176466,92.138809,6.5,63.603,True,True
569,2198,64096,21.17676,92.138395,21.176687,92.138514,6.5,63.603,False,True
570,2198,2201,21.17676,92.138395,21.177054,92.137937,6.5,58.024,False,False
571,2201,2205,21.177054,92.137937,21.177114,92.137649,7.0,35.635,False,False
572,2205,50473,21.177114,92.137649,21.177022,92.13723,6.5,51.071,False,False
576,47041,60631,21.173015,92.137583,21.175258,92.135773,6.8,320.181,False,False
579,2222,2224,21.172248,92.134785,21.174436,92.131781,7.166667,425.826,False,False
580,2224,2228,21.174436,92.131781,21.174884,92.131259,6.5,75.673,False,False
581,2228,2232,21.174884,92.131259,21.175069,92.130834,7.0,48.992,False,False
582,2232,2237,21.175069,92.130834,21.175157,92.130715,7.0,15.764,False,False
585,2797,47045,21.168575,92.130758,21.17217,92.134797,7.222222,641.007,False,False
586,47027,58380,21.18105,92.143604,21.180974,92.143575,6.0,8.955,False,False
587,47027,50545,21.18105,92.143604,21.181725,92.144045,6.0,88.146,False,False
588,47000,50545,21.182489,92.144342,21.181725,92.144045,6.5,92.801,False,False
589,2265,47000,21.182856,92.144196,21.182489,92.144342,7.666667,44.89,False,False
590,2265,2268,21.182856,92.144196,21.18331,92.143842,8.0,65.642,False,False
591,2268,52297,21.18331,92.143842,21.18359,92.143839,9.0,33.763,False,False
592,52297,59897,21.18359,92.143839,21.183679,92.14378,9.0,11.645,False,False
593,2280,59897,21.183915,92.14363,21.183679,92.14378,8.5,30.423,False,False
594,2280,2284,21.183915,92.14363,21.184198,92.143598,8.0,31.811,False,False
595,2284,2288,21.184198,92.143598,21.184259,92.143601,8.0,6.752,False,False
596,2288,2292,21.184259,92.143601,21.184364,92.143615,7.5,11.718,False,False
597,2292,2296,21.184364,92.143615,21.18452,92.14365,7.0,17.629,False,False
598,2296,48933,21.18452,92.14365,21.184668,92.143654,7.0,16.443,False,False
599,48927,48933,21.184924,92.143695,21.184668,92.143654,7.0,28.853,False,False
600,48927,48929,21.184924,92.143695,21.185157,92.143783,7.666667,27.323,False,False
601,2316,48929,21.185406,92.143918,21.185157,92.143783,7.0,31.678,False,False
602,2316,2317,21.185406,92.143918,21.186003,92.143734,7.0,71.184,False,False
603,2328,45365,21.180211,92.147053,21.18119,92.146494,6.666667,125.148,False,False
604,2328,2329,21.180211,92.147053,21.180077,92.147136,7.0,17.187,False,False
605,2329,58327,21.180077,92.147136,21.18007,92.147146,7.0,1.302,False,False
606,50513,55061,21.177797,92.150667,21.178731,92.150574,6.5,114.116,False,False
607,2344,55061,21.179395,92.150802,21.178731,92.150574,6.5,96.371,False,False
608,2344,62909,21.179395,92.150802,21.180912,92.150784,7.0,175.659,False,False
609,2351,62909,21.181331,92.150536,21.180912,92.150784,6.0,53.148,False,False
611,2361,45365,21.181638,92.146938,21.18119,92.146494,6.0,69.108,False,False
612,2361,45361,21.181638,92.146938,21.181756,92.146938,6.0,13.193,False,False
613,2369,45361,21.181837,92.146912,21.181756,92.146938,6.0,9.312,False,False
614,2369,2373,21.181837,92.146912,21.182206,92.146586,6.0,55.404,False,False
615,2373,2377,21.182206,92.146586,21.182246,92.1464,6.5,20.22,False,False
616,2377,64096,21.182246,92.1464,21.182234,92.146126,7.0,83.769,False,True
617,64096,64096,21.182234,92.146126,21.182545,92.145818,7.0,83.769,True,True
618,2385,64096,21.182595,92.145798,21.182545,92.145818,7.0,83.769,False,True
619,2385,2386,21.182595,92.145798,21.182707,92.145602,7.0,25.509,False,False
620,2389,2392,21.177516,92.157189,21.177789,92.158721,7.0,180.591,False,False
621,2392,2396,21.177789,92.158721,21.177875,92.159206,6.5,52.144,False,False
622,2396,2397,21.177875,92.159206,21.177823,92.159602,7.0,41.678,False,False
623,2397,2404,21.177823,92.159602,21.178143,92.159852,7.0,44.441,False,False
624,2404,2408,21.178143,92.159852,21.178629,92.160053,7.0,64.737,False,False
625,2408,2409,21.178629,92.160053,21.178587,92.160374,6.5,33.685,False,False
626,2413,47767,21.173755,92.156075,21.174868,92.156448,6.0,140.131,False,False
628,2421,2429,21.173552,92.158409,21.172529,92.160798,6.6,352.521,False,False
